iucn_sid,stressor,range_km2,impact_km2,incr2_km2,incr3_km2,decr2_km2,decr3_km2
133391,oa,2800850.553187417,2484165.287568707,2163689.2403756045,177369.4572303157,0,0
133391,organic,2800850.553187417,NA,NA,NA,NA,NA
133391,pel_hb,2800850.553187417,NA,NA,NA,NA,NA
133391,pel_lb,2800850.553187417,NA,NA,NA,NA,NA
133391,shipping,2800850.553187417,1871781.5920853207,1387064.5397508016,332520.7951056191,39186.255114570544,3690.3577644713064
133391,slr,2800850.553187417,NA,NA,NA,NA,NA
133391,sst,2800850.553187417,2646437.985477109,2391832.11726864,2313856.0627966207,34682.027653680256,30747.159674754028
133392,art_fish,6664723.242267409,2926047.643036043,1209765.815816341,33908.327466468814,355832.2244413497,27582.498874588542
133392,cum_all,6664723.242267409,6461558.830517882,5465948.160668694,4518257.127047043,53206.29626834308,10962.79018849914
133392,cum_climate,6664723.242267409,5952591.604277805,5650013.704918545,4969351.404926198,32436.89991573167,29012.010388865638
133392,cum_fishing,6664723.242267409,2926047.643036043,1209765.815816341,33908.327466468814,355832.2244413497,27582.498874588542
133392,cum_land-based,6664723.242267409,560243.6388408119,57374.322214273474,0,7199.952630442255,0
133392,cum_ocean,6664723.242267409,4779662.9987949515,3411074.699049653,635489.9108128488,236594.19775496956,53391.42546362047
133392,dem_dest,6664723.242267409,NA,NA,NA,NA,NA
133392,dem_nondest_hb,6664723.242267409,NA,NA,NA,NA,NA
133392,dem_nondest_lb,6664723.242267409,NA,NA,NA,NA,NA
133392,direct_human,6664723.242267409,560243.6388408119,57374.322214273474,0,7199.952630442255,0
133392,light,6664723.242267409,NA,NA,NA,NA,NA
133392,nutrient,6664723.242267409,NA,NA,NA,NA,NA
133392,oa,6664723.242267409,4757574.994114944,4042621.8828845895,177369.4572303157,0,0
133392,organic,6664723.242267409,NA,NA,NA,NA,NA
133392,pel_hb,6664723.242267409,NA,NA,NA,NA,NA
133392,pel_lb,6664723.242267409,NA,NA,NA,NA,NA
133392,shipping,6664723.242267409,4779662.9987949515,3411074.699049653,635489.9108128488,236594.19775496956,53391.42546362047
133392,slr,6664723.242267409,NA,NA,NA,NA,NA
133392,sst,6664723.242267409,5654608.750460203,5238508.250824367,4954489.550049239,40406.18644418565,35474.06609933946
133394,art_fish,2890818.9602616634,1573799.6116010172,851308.599553942,3036.2929371043,13512.68244880014,138.8468679447112
133394,cum_all,2890818.9602616634,2874323.2532147774,2758941.5019117515,2463500.6810981315,344.0608039505276,132.73411722813233
133394,cum_climate,2890818.9602616634,2812304.110144712,2787088.994122778,2525626.3608139567,27.070773866934715,27.070773866934715
133394,cum_fishing,2890818.9602616634,1573799.6116010172,851308.599553942,3036.2929371043,13512.68244880014,138.8468679447112
133394,cum_land-based,2890818.9602616634,327663.77457117895,34945.7493976881,0,6700.453189957234,0
133394,cum_ocean,2890818.9602616634,2137811.3267659503,1616042.244229278,373791.49983313575,35345.69822092684,10871.972108124683
133394,dem_dest,2890818.9602616634,NA,NA,NA,NA,NA
133394,dem_nondest_hb,2890818.9602616634,NA,NA,NA,NA,NA
133394,dem_nondest_lb,2890818.9602616634,NA,NA,NA,NA,NA
133394,direct_human,2890818.9602616634,327663.77457117895,34945.7493976881,0,6700.453189957234,0
133394,light,2890818.9602616634,NA,NA,NA,NA,NA
133394,nutrient,2890818.9602616634,NA,NA,NA,NA,NA
133394,oa,2890818.9602616634,2185145.011765959,2101147.8932995945,177369.4572303157,0,0
133394,organic,2890818.9602616634,NA,NA,NA,NA,NA
133394,pel_hb,2890818.9602616634,NA,NA,NA,NA,NA
133394,pel_lb,2890818.9602616634,NA,NA,NA,NA,NA
133394,shipping,2890818.9602616634,2137811.3267659503,1616042.244229278,373791.49983313575,35345.69822092684,10871.972108124683
133394,slr,2890818.9602616634,NA,NA,NA,NA,NA
133394,sst,2890818.9602616634,2712623.407829166,2638073.1162068797,2510764.5059369984,128.3678658165723,128.3678658165723
133396,art_fish,2459755.308697464,1652780.7776338703,880625.3744761816,3036.2929371043,12180.975025107256,75.09956458619926
133396,cum_all,2459755.308697464,2458601.744429612,2345894.7602351992,2157473.441238956,105.66334336119763,105.66334336119763
133396,cum_climate,2459755.308697464,2452159.773487125,2415801.977607868,2235207.6052588616,0,0
133396,cum_fishing,2459755.308697464,1652780.7776338703,880625.3744761816,3036.2929371043,12180.975025107256,75.09956458619926
133396,cum_land-based,2459755.308697464,365100.9084049289,44181.24955140292,0,6545.014550273727,0
133396,cum_ocean,2459755.308697464,1690445.8297792587,1214483.9897248184,327216.6699144089,53399.28467585391,5663.904510949025
133396,dem_dest,2459755.308697464,NA,NA,NA,NA,NA
133396,dem_nondest_hb,2459755.308697464,NA,NA,NA,NA,NA
133396,dem_nondest_lb,2459755.308697464,NA,NA,NA,NA,NA
133396,direct_human,2459755.308697464,365100.9084049289,44181.24955140292,0,6545.014550273727,0
133396,light,2459755.308697464,NA,NA,NA,NA,NA
133396,nutrient,2459755.308697464,NA,NA,NA,NA,NA
133396,oa,2459755.308697464,2307725.8423120053,2063317.7966215222,177369.4572303157,0,0
133396,organic,2459755.308697464,NA,NA,NA,NA,NA
133396,pel_hb,2459755.308697464,NA,NA,NA,NA,NA
133396,pel_lb,2459755.308697464,NA,NA,NA,NA,NA
133396,shipping,2459755.308697464,1690445.8297792587,1214483.9897248184,327216.6699144089,53399.28467585391,5663.904510949025
133396,slr,2459755.308697464,NA,NA,NA,NA,NA
133396,sst,2459755.308697464,2346346.231008072,2280996.5095082317,2220345.7503819033,0,0
133399,art_fish,130830.43058926295,84318.47476517926,36298.41483252573,25040.465880447835,34617.40708807318,0
133399,cum_all,130830.43058926295,130830.43058926295,34356.30510817749,4517.326252913125,0,0
133399,cum_climate,130830.43058926295,130830.43058926295,122164.28994378676,9986.49581738842,0,0
133399,cum_fishing,130830.43058926295,84318.47476517926,36298.41483252573,25040.465880447835,34617.40708807318,0
133399,cum_land-based,130830.43058926295,35576.236456686675,0,0,0,0
133399,cum_ocean,130830.43058926295,126957.56340179415,37418.79556319819,0,50256.4551205438,10081.680177515558
133399,dem_dest,130830.43058926295,NA,NA,NA,NA,NA
133399,dem_nondest_hb,130830.43058926295,NA,NA,NA,NA,NA
133399,dem_nondest_lb,130830.43058926295,NA,NA,NA,NA,NA
133399,direct_human,130830.43058926295,35576.236456686675,0,0,0,0
133399,light,130830.43058926295,NA,NA,NA,NA,NA
133399,nutrient,130830.43058926295,NA,NA,NA,NA,NA
133399,oa,130830.43058926295,130830.43058926295,130830.43058926295,0,0,0
133399,organic,130830.43058926295,NA,NA,NA,NA,NA
133399,pel_hb,130830.43058926295,NA,NA,NA,NA,NA
133399,pel_lb,130830.43058926295,NA,NA,NA,NA,NA
133399,shipping,130830.43058926295,126957.56340179415,37418.79556319819,0,50256.4551205438,10081.680177515558
133399,slr,130830.43058926295,NA,NA,NA,NA,NA
133399,sst,130830.43058926295,88657.6578055693,11961.789082065237,9986.49581738842,8666.140645476185,6945.8366414686125
133401,art_fish,2189773.2409095485,1547784.5978756286,796639.6082608105,3036.2929371043,141009.91488363728,20836.636668061677
133401,cum_all,2189773.2409095485,2189773.2409095485,1982430.3240782274,1855216.0249274806,11884.943010596706,1895.8274234869525
133401,cum_climate,2189773.2409095485,2188723.593482604,2165747.492408638,2001109.1581534788,0,0
133401,cum_fishing,2189773.2409095485,1547784.5978756286,796639.6082608105,3036.2929371043,141009.91488363728,20836.636668061677
133401,cum_land-based,2189773.2409095485,338271.1517638766,36448.613965240766,0,6545.014550273727,0
133401,cum_ocean,2189773.2409095485,1435487.1682873382,1095183.9623386958,304334.0067121883,26262.143696771906,3690.3577644713064
133401,dem_dest,2189773.2409095485,NA,NA,NA,NA,NA
133401,dem_nondest_hb,2189773.2409095485,NA,NA,NA,NA,NA
133401,dem_nondest_lb,2189773.2409095485,NA,NA,NA,NA,NA
133401,direct_human,2189773.2409095485,338271.1517638766,36448.613965240766,0,6545.014550273727,0
133401,light,2189773.2409095485,NA,NA,NA,NA,NA
133401,nutrient,2189773.2409095485,NA,NA,NA,NA,NA
133401,oa,2189773.2409095485,2102319.795857975,1871354.5725445037,177369.4572303157,0,0
133401,organic,2189773.2409095485,NA,NA,NA,NA,NA
133401,pel_hb,2189773.2409095485,NA,NA,NA,NA,NA
133401,pel_lb,2189773.2409095485,NA,NA,NA,NA,NA
133401,shipping,2189773.2409095485,1435487.1682873382,1095183.9623386958,304334.0067121883,26262.143696771906,3690.3577644713064
133401,slr,2189773.2409095485,NA,NA,NA,NA,NA
133401,sst,2189773.2409095485,2075056.0335372782,2042902.0668805433,1986247.3032765205,1853.9113897822929,1656.5567163941262
133403,art_fish,7060518.91493515,3029696.3968410264,1233693.760206691,29712.357510795904,360466.56627602136,27518.75157123003
133403,cum_all,7060518.91493515,6852030.29323036,5755614.1740055075,4717766.984228097,66579.25859009897,16601.37042173724
133403,cum_climate,7060518.91493515,6337399.162491932,5966678.885672042,5191145.748595272,37791.67364346969,31864.04740681645
133403,cum_fishing,7060518.91493515,3029696.3968410264,1233693.760206691,29712.357510795904,360466.56627602136,27518.75157123003
133403,cum_land-based,7060518.91493515,618052.8400039651,58976.7373809656,0,8773.550532228584,0
133403,cum_ocean,7060518.91493515,5023760.167197113,3562698.976964183,658231.1074107632,270350.579608706,71114.04987512971
133403,dem_dest,7060518.91493515,NA,NA,NA,NA,NA
133403,dem_nondest_hb,7060518.91493515,NA,NA,NA,NA,NA
133403,dem_nondest_lb,7060518.91493515,NA,NA,NA,NA,NA
133403,direct_human,7060518.91493515,618052.8400039651,58976.7373809656,0,8773.550532228584,0
133403,light,7060518.91493515,NA,NA,NA,NA,NA
133403,nutrient,7060518.91493515,NA,NA,NA,NA,NA
133403,oa,7060518.91493515,5026688.17740561,4200433.142606012,177369.4572303157,0,0
133403,organic,7060518.91493515,NA,NA,NA,NA,NA
133403,pel_hb,7060518.91493515,NA,NA,NA,NA,NA
133403,pel_lb,7060518.91493515,NA,NA,NA,NA,NA
133403,shipping,7060518.91493515,5023760.167197113,3562698.976964183,658231.1074107632,270350.579608706,71114.04987512971
133403,slr,7060518.91493515,NA,NA,NA,NA,NA
133403,sst,7060518.91493515,6009126.732409898,5475725.076357021,5176283.893718314,48185.97756924962,40132.858969154826
133404,art_fish,2926189.109626375,1752215.2232484492,904395.2604873376,3670.272997271486,90904.53207431303,2169.154914262841
133404,cum_all,2926189.109626375,2924239.1406551544,2706739.4440950165,2423134.6642289874,1634.7254404422479,1537.7946062021963
133404,cum_climate,2926189.109626375,2917932.5235827896,2851498.224621586,2551433.5409218892,1749.1212929245917,1749.1212929245917
133404,cum_fishing,2926189.109626375,1752215.2232484492,904395.2604873376,3670.272997271486,90904.53207431303,2169.154914262841
133404,cum_land-based,2926189.109626375,421744.3198658119,46158.28931144849,0,7475.899879622711,0
133404,cum_ocean,2926189.109626375,1991604.696591534,1457033.757755312,330881.7034011693,28931.671307470304,5663.904510949025
133404,dem_dest,2926189.109626375,NA,NA,NA,NA,NA
133404,dem_nondest_hb,2926189.109626375,NA,NA,NA,NA,NA
133404,dem_nondest_lb,2926189.109626375,NA,NA,NA,NA,NA
133404,direct_human,2926189.109626375,421744.3198658119,46158.28931144849,0,7475.899879622711,0
133404,light,2926189.109626375,NA,NA,NA,NA,NA
133404,nutrient,2926189.109626375,NA,NA,NA,NA,NA
133404,oa,2926189.109626375,2769732.2618352575,2454521.916849049,177369.4572303157,0,0
133404,organic,2926189.109626375,NA,NA,NA,NA,NA
133404,pel_hb,2926189.109626375,NA,NA,NA,NA,NA
133404,pel_lb,2926189.109626375,NA,NA,NA,NA,NA
133404,shipping,2926189.109626375,1991604.696591534,1457033.757755312,330881.7034011693,28931.671307470304,5663.904510949025
133404,slr,2926189.109626375,NA,NA,NA,NA,NA
133404,sst,2926189.109626375,2751671.689411747,2606728.6530720075,2536571.6860449305,4407.296648693328,3989.009526660098
133405,art_fish,5976406.025952256,2528712.429160453,1114673.1730536963,22665.223789973705,175381.93845731724,4513.833232259996
133405,cum_all,5976406.025952256,5773241.614202728,4979864.470808655,4055725.883750486,39484.90688620637,8646.92914367394
133405,cum_climate,5976406.025952256,5264375.685054602,4979152.771548013,4350725.712993817,32152.220163728092,28938.65732358446
133405,cum_fishing,5976406.025952256,2528712.429160453,1114673.1730536963,22665.223789973705,175381.93845731724,4513.833232259996
133405,cum_land-based,5976406.025952256,513820.7544719355,53667.372681212386,0,7337.05300223096,0
133405,cum_ocean,5976406.025952256,4429418.706031319,3097683.3353154813,544158.3591199775,234013.74173478762,53187.9580332177
133405,dem_dest,5976406.025952256,NA,NA,NA,NA,NA
133405,dem_nondest_hb,5976406.025952256,NA,NA,NA,NA,NA
133405,dem_nondest_lb,5976406.025952256,NA,NA,NA,NA,NA
133405,direct_human,5976406.025952256,513820.7544719355,53667.372681212386,0,7337.05300223096,0
133405,light,5976406.025952256,NA,NA,NA,NA,NA
133405,nutrient,5976406.025952256,NA,NA,NA,NA,NA
133405,oa,5976406.025952256,4028491.8121082936,3559507.2457541567,177369.4572303157,0,0
133405,organic,5976406.025952256,NA,NA,NA,NA,NA
133405,pel_hb,5976406.025952256,NA,NA,NA,NA,NA
133405,pel_lb,5976406.025952256,NA,NA,NA,NA,NA
133405,shipping,5976406.025952256,4429418.706031319,3097683.3353154813,544158.3591199775,234013.74173478762,53187.9580332177
133405,slr,5976406.025952256,NA,NA,NA,NA,NA
133405,sst,5976406.025952256,4992349.337176626,4597769.229562586,4335863.858116859,41222.67591790328,35990.157308414266
133407,art_fish,7453218.9137915615,3133893.5521774474,1328591.6680716716,29712.357510795904,399179.51947884803,33019.35818302691
133407,cum_all,7453218.9137915615,7237024.7272714265,6079843.453017673,4851662.524970166,67584.37023024856,16601.37042173724
133407,cum_climate,7453218.9137915615,6696971.520100354,6278966.460475622,5333314.467198327,38732.164731592326,32804.538494939094
133407,cum_fishing,7453218.9137915615,3133893.5521774474,1328591.6680716716,29712.357510795904,399179.51947884803,33019.35818302691
133407,cum_land-based,7453218.9137915615,664071.40927418,60714.506420535035,0,9149.048367755633,0
133407,cum_ocean,7453218.9137915615,5293275.045819278,3803886.473778432,638440.6251517487,272993.03643923945,73333.85333221836
133407,dem_dest,7453218.9137915615,NA,NA,NA,NA,NA
133407,dem_nondest_hb,7453218.9137915615,NA,NA,NA,NA,NA
133407,dem_nondest_lb,7453218.9137915615,NA,NA,NA,NA,NA
133407,direct_human,7453218.9137915615,664071.40927418,60714.506420535035,0,9149.048367755633,0
133407,light,7453218.9137915615,NA,NA,NA,NA,NA
133407,nutrient,7453218.9137915615,NA,NA,NA,NA,NA
133407,oa,7453218.9137915615,5177062.833653984,4298150.777324719,177369.4572303157,0,0
133407,organic,7453218.9137915615,NA,NA,NA,NA,NA
133407,pel_hb,7453218.9137915615,NA,NA,NA,NA,NA
133407,pel_lb,7453218.9137915615,NA,NA,NA,NA,NA
133407,shipping,7453218.9137915615,5293275.045819278,3803886.473778432,638440.6251517487,272993.03643923945,73333.85333221836
133407,slr,7453218.9137915615,NA,NA,NA,NA,NA
133407,sst,7453218.9137915615,6267620.313171855,5633706.61994736,5318452.612321369,51934.84316327401,43063.48858809003
133409,art_fish,2624702.7736846623,1750782.2187221788,880625.3744761816,3036.2929371043,70074.88141567385,2169.154914262841
133409,cum_all,2624702.7736846623,2622231.474003303,2416849.005209787,2211627.2146222624,9507.954390606716,105.66334336119763
133409,cum_climate,2624702.7736846623,2595229.6869100877,2554128.3928471026,2360445.737937791,0,0
133409,cum_fishing,2624702.7736846623,1750782.2187221788,880625.3744761816,3036.2929371043,70074.88141567385,2169.154914262841
133409,cum_land-based,2624702.7736846623,370120.35385043366,44453.703789377294,0,6545.014550273727,0
133409,cum_ocean,2624702.7736846623,1856309.3348076274,1307910.470010721,329191.0899073901,66406.35490511134,5663.904510949025
133409,dem_dest,2624702.7736846623,NA,NA,NA,NA,NA
133409,dem_nondest_hb,2624702.7736846623,NA,NA,NA,NA,NA
133409,dem_nondest_lb,2624702.7736846623,NA,NA,NA,NA,NA
133409,direct_human,2624702.7736846623,370120.35385043366,44453.703789377294,0,6545.014550273727,0
133409,light,2624702.7736846623,NA,NA,NA,NA,NA
133409,nutrient,2624702.7736846623,NA,NA,NA,NA,NA
133409,oa,2624702.7736846623,2445255.852841573,2194938.5191791826,177369.4572303157,0,0
133409,organic,2624702.7736846623,NA,NA,NA,NA,NA
133409,pel_hb,2624702.7736846623,NA,NA,NA,NA,NA
133409,pel_lb,2624702.7736846623,NA,NA,NA,NA,NA
133409,shipping,2624702.7736846623,1856309.3348076274,1307910.470010721,329191.0899073901,66406.35490511134,5663.904510949025
133409,slr,2624702.7736846623,NA,NA,NA,NA,NA
133409,sst,2624702.7736846623,2474232.0600185986,2410198.3274329607,2345583.883060832,0,0
133411,art_fish,5322905.318075986,2268023.4960254594,996007.9989383259,26096.226067556312,158492.3952818174,4513.833232259996
